time(s),0.0Hz,0.25Hz,0.5Hz,0.75Hz,1.0Hz,1.25Hz,1.5Hz,1.75Hz,2.0Hz
0.2068,-141.0696,-140.801,-140.0017,-138.6994,-136.9638,-134.927,-132.7897,-130.8045,-129.2366
0.207,-143.9925,-143.7703,-143.1048,-142.0084,-140.5276,-138.7667,-136.8974,-135.1454,-133.7539
0.2072,-146.3472,-146.1724,-145.6439,-144.7584,-143.539,-142.0615,-140.4678,-138.9558,-137.7456
0.2074,-148.1243,-147.9979,-147.6088,-146.9384,-145.9861,-144.7985,-143.487,-142.2208,-141.1958
0.2076,-149.3168,-149.2394,-148.9919,-148.5401,-147.8592,-146.9669,-145.943,-144.9275,-144.0912
0.2078,-149.9201,-149.8921,-149.7877,-149.5569,-149.1511,-148.5581,-147.8263,-147.0652,-146.4202
0.208,-149.9317,-149.9535,-149.9931,-149.985,-149.8566,-149.566,-149.1294,-148.6257,-148.1737
0.2082,-149.3515,-149.4233,-149.6073,-149.8227,-149.973,-149.9865,-149.8472,-149.6026,-149.3448
0.2084,-148.182,-148.3035,-148.6317,-149.0705,-149.4998,-149.8181,-149.977,-149.9923,-149.9289
0.2086,-146.4276,-146.5987,-147.0703,-147.7315,-148.4388,-149.0613,-149.5181,-149.7931,-149.9236
0.2088,-144.0954,-144.3155,-144.9291,-145.8109,-146.7943,-147.7192,-148.4724,-149.0059,-149.329
0.209,-141.1945,-141.4629,-142.2167,-143.3163,-144.5727,-145.797,-146.8439,-147.6336,-148.1474
0.2092,-137.7363,-138.0522,-138.9437,-140.2576,-141.7828,-143.3023,-144.6392,-145.6818,-146.3834
0.2094,-133.7346,-134.0968,-135.1231,-136.6466,-138.4354,-140.2449,-141.8667,-143.158,-144.044
0.2096,-129.2051,-129.6125,-130.7698,-132.4978,-134.5438,-136.6367,-138.5375,-140.0721,-141.1383
0.2098,-124.1656,-124.6167,-125.9011,-127.8273,-130.1233,-132.492,-134.6645,-136.4363,-137.6777
0.21,-118.6362,-119.1293,-120.5361,-122.6537,-125.1913,-127.8269,-130.2629,-132.2648,-133.6758
0.2102,-112.6385,-113.1719,-114.696,-116.9972,-119.7671,-122.66,-125.3501,-127.574,-129.1483
0.2104,-106.1963,-106.7681,-108.4038,-110.8801,-113.8721,-117.0113,-119.9453,-122.3823,-124.1131
0.2106,-99.335,-99.9429,-101.6843,-104.3265,-107.5294,-110.9032,-114.0697,-116.7101,-118.5899
0.2108,-92.0817,-92.7235,-94.564,-97.3623,-100.764,-104.3595,-107.7464,-110.5796,-112.6004
0.211,-84.4649,-85.1383,-87.0709,-90.0147,-93.6024,-97.406,-101.0002,-104.0149,-106.1681
0.2112,-76.5148,-77.2172,-79.2347,-82.3129,-86.0729,-90.07,-93.8575,-97.0417,-99.3183
0.2114,-68.2628,-68.9914,-71.0861,-74.2869,-78.205,-82.3804,-86.3464,-89.6875,-92.078
0.2116,-59.7413,-60.4935,-62.6574,-65.9686,-70.0297,-74.3672,-78.4965,-81.9811,-84.4756
0.2118,-50.9841,-51.7569,-53.9816,-57.3906,-61.5791,-66.062,-70.3383,-73.9528,-76.5409
0.212,-42.0257,-42.8161,-45.0931,-48.5866,-52.8864,-57.4973,-61.9041,-65.6341,-68.3053
0.2122,-32.9014,-33.7064,-36.0269,-39.5914,-43.9858,-48.7069,-53.2269,-57.0576,-59.801
0.2124,-23.6472,-24.4637,-26.8187,-30.4404,-34.9123,-39.7252,-44.3408,-48.257,-51.0614
0.2126,-14.2998,-15.1245,-17.5047,-21.1695,-25.7016,-30.5875,-35.2806,-39.2668,-42.121
0.2128,-4.8959,-5.7256,-8.1218,-11.8153,-16.3898,-21.3296,-26.0819,-30.1225,-33.0149
0.213,4.5273,3.6959,1.2932,-2.4146,-7.0136,-11.988,-16.7808,-20.8597,-23.7789
0.2132,13.9327,13.1028,10.703,6.9956,2.3902,-2.5994,-7.4138,-11.5151,-14.4492
0.2134,23.2831,22.4579,20.0707,16.3783,11.7846,6.7995,1.9823,-2.1252,-5.0627
0.2136,32.5415,31.7245,29.3592,25.6965,21.1326,16.1717,11.3707,7.2732,4.3438
0.2138,41.6716,40.866,38.532,34.9135,30.3976,25.4804,20.7144,16.643,13.7333
0.214,50.6372,49.8462,47.5529,43.9931,39.543,34.689,29.9769,25.9475,23.0689
0.2142,59.4029,58.6297,56.3864,52.8994,48.533,43.7614,39.1217,35.1502,32.3139
0.2144,67.9343,67.1819,64.9976,61.5976,57.3322,52.662,48.113,44.2149,41.4318
0.2146,76.1975,75.4691,73.3526,70.0532,65.906,61.3558,56.9154,53.106,50.3869
0.2148,84.16,83.4585,81.4185,78.2331,74.2208,69.8086,65.4944,61.7885,59.1439
0.215,91.7903,91.1187,89.1635,86.105,82.2437,77.9873,73.8164,70.2285,67.6684
0.2152,99.0584,98.4194,96.557,93.638,89.9433,85.8597,81.8487,78.3928,75.9268
0.2154,105.9356,105.3318,103.5699,100.8023,97.2894,93.395,89.5597,86.2492,83.8866
0.2156,112.3947,111.8286,110.1746,107.5698,104.2529,100.5635,96.9192,93.7669,91.5165
0.2158,118.4102,117.8843,116.3451,113.9139,110.8067,107.3371,103.8982,100.9164,98.7866
0.216,123.9584,123.4748,122.0569,119.8096,116.9248,113.6892,110.4694,107.6696,105.6681
0.2162,129.0174,128.5782,127.2876,125.2336,122.5833,119.5949,116.607,114.0,112.1341
0.2164,133.5672,133.1744,132.0166,130.1646,127.7599,125.0309,122.2869,119.8827,118.1591
0.2166,137.5899,137.2452,136.2253,134.5832,132.4343,129.9759,127.4867,125.2946,123.7193
0.2168,141.0696,140.7744,139.897,138.4721,136.588,134.4105,132.1861,130.2144,128.7928
0.217,143.9925,143.7483,143.0173,141.8159,140.2048,138.3173,136.3667,134.6228,133.3598
0.2172,146.3472,146.1551,145.5739,144.6014,143.2704,141.6808,140.0119,138.5025,137.4022
0.2174,148.1243,147.9853,147.5567,146.8177,145.7728,144.4881,143.1075,141.8382,140.9041
0.2176,149.3168,149.2316,148.9578,148.456,147.7022,146.7279,145.6414,144.6169,143.8518
0.2178,149.9201,149.8892,149.7719,149.51,149.0509,148.3915,147.6035,146.8275,146.2335
0.218,149.9317,149.9554,149.9956,149.9754,149.8137,149.4723,148.9862,148.4614,148.04
0.2182,149.3515,149.43,149.6281,149.8505,149.9876,149.9662,149.7841,149.5122,149.264
0.2184,148.182,148.3151,148.6709,149.1357,149.5718,149.8712,149.9939,149.9757,149.9008
0.2186,146.4276,146.6151,147.1276,147.8338,148.5681,149.1876,149.6149,149.8502,149.9479
0.2188,144.0954,144.3366,145.0045,145.95,146.9803,147.9181,148.6486,149.136,149.405
0.219,141.1945,141.4887,142.3098,143.4917,144.8148,146.0678,147.0988,147.836,148.2742
0.2192,137.7363,138.0826,139.0541,140.4686,142.08,143.6438,144.9714,145.9553,146.56
0.2194,133.7346,134.1317,135.2504,136.8925,138.7866,140.6557,142.275,143.5013,144.2692
0.2196,129.2051,129.6517,130.9137,132.7775,134.9477,137.1153,139.0199,140.4835,141.4107
0.2198,124.1656,124.6601,126.0609,128.1399,130.5782,133.0364,135.2191,136.9139,137.9957
0.22,118.6362,119.1767,120.7112,122.9979,125.6955,128.4351,130.8875,132.8064,134.0377
0.2202,112.6385,113.2232,114.8858,117.3718,120.3187,123.3293,126.042,128.1772,129.5523
0.2204,106.1963,106.823,108.6075,111.2836,114.4689,117.7393,120.7017,123.0444,124.557
0.2206,99.335,100.0013,101.9012,104.7574,108.1691,111.6869,114.8875,117.4282,119.0715
0.2208,92.0817,92.7851,94.7932,97.8188,101.444,105.1958,108.6222,111.3507,113.1174
0.221,84.4649,85.2029,87.3116,90.4951,94.3203,98.2917,101.9305,104.8358,106.718
0.2212,76.5148,77.2845,79.4859,82.8153,86.8257,91.0015,94.8386,97.9089,99.8987
0.2214,68.2628,69.0612,71.3468,74.8095,78.9898,83.354,87.3743,90.5973,92.6862
0.2216,59.7413,60.5654,62.9266,66.5092,70.8434,75.3791,79.567,82.9298,85.1088
0.2218,50.9841,51.8307,54.2583,57.9471,62.4186,67.1082,71.4473,74.9364,77.1964
0.222,42.0257,42.8916,45.3762,49.1569,53.7483,58.5737,63.047,66.6486,68.9801
0.2222,32.9014,33.7832,36.3153,40.1733,44.8668,49.8092,54.3993,58.0989,60.4923
0.2224,23.6472,24.5415,27.1112,31.0315,35.8089,40.8491,45.5379,49.3209,51.7662
0.2226,14.2998,15.203,17.8003,21.7675,26.6103,31.7286,36.4977,40.349,42.8364
0.2228,4.8959,5.8046,8.4192,12.4179,17.307,22.4834,27.3141,31.2186,33.7379
0.223,-4.5273,-3.6168,-0.9951,3.0194,7.9358,13.15,18.0233,21.9654,24.5065
0.2232,-13.9327,-13.0239,-10.4054,-6.3909,-1.4667,3.7649,8.6618,12.6259,15.1785
0.2234,-23.2831,-22.3796,-19.7748,-15.7761,-10.8634,-5.635,-0.7338,3.2367,5.7908
0.2236,-32.5415,-31.647,-29.0661,-25.0992,-20.2174,-15.0128,-10.1266,-6.1652,-3.6199
0.2238,-41.6716,-40.7896,-38.243,-34.3235,-29.4919,-24.3316,-19.4796,-15.543,-13.0164
0.224,-50.6372,-49.7712,-47.269,-43.4127,-38.6505,-33.5548,-28.7562,-24.8597,-22.3618
0.2242,-59.4029,-58.5565,-56.1088,-52.331,-47.6571,-42.6463,-37.9199,-34.0789,-31.6192
0.2244,-67.9343,-67.1107,-64.7274,-61.0433,-56.4764,-51.5704,-46.9347,-43.1642,-40.7522
0.2246,-76.1975,-75.4002,-73.0909,-69.5153,-65.0737,-60.2919,-55.7653,-52.0799,-49.7249
0.2248,-84.16,-83.3923,-81.1663,-77.7137,-73.4152,-68.7766,-64.377,-60.791,-58.502
0.225,-91.7903,-91.0553,-88.9218,-85.6062,-81.468,-76.9912,-72.7359,-69.2634,-67.0488
0.2252,-99.0584,-98.3591,-96.3268,-93.1617,-89.2007,-84.9035,-80.8092,-77.4636,-75.3317
0.2254,-105.9356,-105.2748,-103.3521,-100.3505,-96.5826,-92.4824,-88.5653,-85.3594,-83.3182
0.2256,-112.3947,-111.7753,-109.9701,-107.1442,-103.585,-99.698,-95.9737,-92.9199,-90.9767
0.2258,-118.4102,-117.8347,-116.1547,-113.5163,-110.1801,-106.5221,-103.0052,-100.1153,-98.277
0.226,-123.9584,-123.4293,-121.8814,-119.4415,-116.3421,-112.9279,-109.6323,-106.9173,-105.1906
0.2262,-129.0174,-128.5369,-127.1277,-124.8966,-122.0468,-118.8902,-115.829,-113.2992,-111.69
0.2264,-133.5672,-133.1374,-131.873,-129.86,-127.2717,-124.3856,-121.5709,-119.2359,-117.7498
0.2266,-137.5899,-137.2127,-136.0985,-134.3123,-131.9963,-129.3925,-126.8354,-124.7041,-123.346
0.2268,-141.0696,-140.7466,-139.7876,-138.2359,-136.202,-133.8913,-131.6019,-129.6822,-128.4566
0.227,-143.9925,-143.7253,-142.9257,-141.6154,-139.8723,-137.8642,-135.8517,-134.1507,-133.0614
0.2272,-146.3472,-146.137,-145.5005,-144.4374,-142.9928,-141.2957,-139.5681,-138.0921,-137.1423
0.2274,-148.1243,-147.9721,-147.5019,-146.691,-145.5512,-144.1723,-142.7364,-141.4907,-140.6833
0.2276,-149.3168,-149.2234,-148.9218,-148.3671,-147.5375,-146.4827,-145.3443,-144.3333,-143.6703
0.2278,-149.9201,-149.8861,-149.7549,-149.4592,-148.9438,-148.2178,-147.3814,-146.6087,-146.0916
0.228,-149.9317,-149.9574,-149.9976,-149.9631,-149.7646,-149.3708,-148.8399,-148.3079,-147.9376
0.2282,-149.3515,-149.4371,-149.6492,-149.8766,-149.9967,-149.9372,-149.7138,-149.4243,-149.2011
0.2284,-148.182,-148.3272,-148.711,-149.2003,-149.6391,-149.9147,-149.9999,-149.9534,-149.8771
0.2286,-146.4276,-146.6322,-147.1866,-147.9366,-148.6934,-149.3034,-149.697,-149.8931,-149.9628
0.2288,-144.0954,-144.3587,-145.0821,-146.0907,-147.1631,-148.1058,-148.8063,-149.2436,-149.4579
0.229,-141.1945,-141.5157,-142.4058,-143.6697,-145.0544,-146.3266,-147.3312,-148.0076,-148.3644
0.2292,-137.7363,-138.1143,-139.1683,-140.6832,-142.3754,-143.9726,-145.2775,-146.1899,-146.6866
0.2294,-133.7346,-134.1681,-135.3822,-137.143,-139.1368,-141.0533,-142.6533,-143.7975,-144.4311
0.2296,-129.2051,-129.6926,-131.0626,-133.063,-135.3513,-137.5799,-139.469,-140.8399,-141.6067
0.2298,-124.1656,-124.7054,-126.2263,-128.4592,-131.0337,-133.5662,-135.7369,-137.3288,-138.2246
0.23,-118.6362,-119.2262,-120.8926,-123.3499,-126.201,-129.028,-131.4718,-133.2778,-134.298
0.2302,-112.6385,-113.2767,-115.0824,-117.755,-120.8722,-123.983,-126.6905,-128.7029,-129.8424
0.2304,-106.1963,-106.8803,-108.8187,-111.6966,-115.0684,-118.4511,-121.4115,-123.622,-124.8754
0.2306,-99.335,-100.0622,-102.126,-105.1985,-108.8122,-112.4539,-115.6558,-118.0553,-119.4164
0.2308,-92.0817,-92.8494,-95.0309,-98.2864,-102.1282,-106.0151,-109.4458,-112.0244,-113.487
0.231,-84.4649,-85.2703,-87.5612,-90.9875,-95.0428,-99.16,-102.8061,-105.5531,-107.1105
0.2312,-76.5148,-77.3547,-79.7464,-83.3304,-87.5838,-91.9154,-95.7626,-98.6669,-100.312
0.2314,-68.2628,-69.134,-71.6173,-75.3453,-79.7806,-84.3097,-88.343,-91.3927,-93.1184
0.2316,-59.7413,-60.6405,-63.2059,-67.0637,-71.6637,-76.373,-80.5764,-83.7593,-85.5578
0.2318,-50.9841,-51.9079,-54.5454,-58.5181,-63.2651,-68.1363,-72.4933,-75.7965,-77.6601
0.232,-42.0257,-42.9704,-45.67,-49.7422,-54.6179,-59.632,-64.1256,-67.5357,-69.4564
0.2322,-32.9014,-33.8634,-36.6145,-40.7705,-45.7559,-50.8935,-55.5059,-59.0094,-60.979
0.2324,-23.6472,-24.6228,-27.4148,-31.6383,-36.7141,-41.955,-46.6683,-50.251,-52.2613
0.2326,-14.2998,-15.2851,-18.107,-22.3816,-27.528,-32.8518,-37.6473,-41.295,-43.3376
0.2328,-4.8959,-5.887,-8.7278,-13.0369,-18.2336,-23.6196,-28.4785,-32.1767,-34.2431
0.233,4.5273,3.5342,0.6857,-3.6408,-8.8676,-14.2946,-19.1978,-22.9317,-25.0136
0.2332,13.9327,12.9415,10.0965,5.7696,0.5332,-4.9134,-9.8416,-13.5966,-15.6854
0.2334,23.2831,22.2978,19.4676,15.1573,9.932,4.487,-0.4468,-4.2079,-6.2954
0.2336,32.5415,31.5661,28.7619,24.4854,19.2917,13.8699,8.9498,5.1974,3.1196
0.2338,41.6716,40.7098,37.9428,33.717,28.5756,23.1983,18.3113,14.5823,12.5223
0.234,50.6372,49.6929,46.9742,42.8159,37.7471,32.4356,27.6009,23.9099,21.8758
0.2342,59.4029,58.48,55.8205,51.7463,46.7703,41.5455,36.7821,33.1436,31.1432
0.2344,67.9343,67.0364,64.4468,60.4731,55.6096,50.4922,45.8189,42.247,40.288
0.2346,76.1975,75.3283,72.819,68.9618,64.2304,59.2407,54.6758,51.1844,49.2741
0.2348,84.16,83.3231,80.9043,77.179,72.5986,67.7564,63.318,59.9206,58.0661
0.235,91.7903,90.9891,88.6706,85.0925,80.6815,76.0061,71.7115,68.4212,66.6294
0.2352,99.0584,98.2961,96.0875,92.6711,88.4472,83.9573,79.8233,76.6529,74.9302
0.2354,105.9356,105.2154,103.1257,99.8849,95.8652,91.5787,87.6217,84.5832,82.9359
0.2356,112.3947,111.7196,109.7575,106.7055,102.9065,98.8404,95.076,92.181,90.6147
0.2358,118.4102,117.783,115.9567,113.1062,109.5432,105.714,102.1568,99.4164,97.9366
0.236,123.9584,123.3817,121.6988,119.0617,115.7493,112.1723,108.8365,106.2609,104.8725
0.2362,129.0174,128.4937,126.9613,124.5485,121.5004,118.1901,115.0886,112.6876,111.3952
0.2364,133.5672,133.0988,131.7235,129.5452,126.7739,123.7437,120.8888,118.6712,117.479
0.2366,137.5899,137.1788,135.9665,134.0319,131.5491,128.8112,126.2141,124.1882,123.0998
0.2368,141.0696,140.7176,139.6736,137.9911,135.8072,133.3729,131.0437,129.2169,128.2355
0.237,143.9925,143.7013,142.8302,141.4072,139.5314,137.4107,135.3586,133.7375,132.8658
0.2372,146.3472,146.118,145.4239,144.2667,142.7072,140.9088,139.1418,137.7322,136.9725
0.2374,148.1243,147.9583,147.4444,146.5584,145.322,143.8535,142.3785,141.1853,140.5394
0.2376,149.3168,149.2149,148.8839,148.2733,147.3656,146.2331,145.056,144.0832,143.5523
0.2378,149.9201,149.8828,149.7365,149.4046,148.8299,148.0384,147.1637,146.4145,145.9995
0.238,149.9317,149.9594,149.9991,149.9478,149.7092,149.2623,148.6933,148.17,147.8711
0.2382,149.3515,149.4444,149.6704,149.9008,150.0,149.8999,149.6388,149.3428,149.1599
0.2384,148.182,148.3398,148.7519,149.2639,149.7012,149.9487,149.9966,149.9283,149.8608
0.2386,146.4276,146.65,147.2471,148.0395,148.8139,149.4086,149.7652,149.9241,149.9709
0.2388,144.0954,144.3816,145.162,146.2324,147.3417,148.2816,148.9454,149.3303,149.4898
0.239,141.1945,141.5437,142.5048,143.8497,145.2903,146.5723,147.5406,148.1492,148.4194
0.2392,137.7363,138.1474,139.286,140.9009,142.6678,144.2872,145.5562,146.3855,146.7639
0.2394,133.7346,134.206,135.5182,137.3976,139.4845,141.4354,143.0001,144.0459,144.5297
0.2396,129.2051,129.7352,131.2163,133.3534,135.7529,138.028,139.8822,141.1398,141.7258
0.2398,124.1656,124.7526,126.3973,128.7844,131.4877,134.0785,136.2147,137.6786,138.3631
0.24,118.6362,119.2778,121.0801,123.7085,126.7056,129.6024,132.0122,133.6758,134.4549
0.2402,112.6385,113.3325,115.2857,118.1457,121.4255,124.6172,127.2911,129.1472,130.0165
0.2404,106.1963,106.94,109.037,112.118,115.6681,119.1425,122.0699,124.1106,125.0654
0.2406,99.335,100.1257,102.3586,105.6489,109.456,113.1999,116.3691,118.5858,119.6212
0.2408,92.0817,92.9164,95.2767,98.7641,102.8136,106.8126,110.2112,112.5945,113.7053
0.241,84.4649,85.3405,87.8194,91.4905,95.7672,100.0058,103.6203,106.1602,107.3411
0.2412,76.5148,77.4279,80.0159,83.8568,88.3443,92.8061,96.6223,99.3084,100.5535
0.2414,68.2628,69.2099,71.8971,75.8931,80.5741,85.2419,89.2447,92.0658,93.3693
0.2416,59.7413,60.7188,63.4949,67.6307,72.4872,77.3429,81.5164,84.4611,85.8169
0.2418,50.9841,51.9882,54.8426,59.1022,64.1153,69.1401,73.4679,76.5241,77.926
0.242,42.0257,43.0525,45.974,50.341,55.4915,60.6657,65.1308,68.2859,69.7278
0.2422,32.9014,33.9469,36.9243,41.3817,46.6495,51.953,56.5377,59.7791,61.2545
0.2424,23.6472,24.7075,27.7291,32.2595,37.6242,43.0362,47.7225,51.0371,52.5396
0.2426,14.2998,15.3705,18.4246,23.0104,28.4509,33.9504,38.7198,42.0943,43.6174
0.2428,4.8959,5.9729,9.0475,13.6707,19.1659,24.7311,29.5649,32.9858,34.5231
0.243,-4.5273,-3.4482,-0.3653,4.2772,9.8055,15.4148,20.2938,23.7474,25.2926
0.2432,-13.9327,-12.8557,-9.7766,-5.1331,0.4065,6.0379,10.943,14.4156,15.9622
0.2434,-23.2831,-22.2125,-19.1494,-14.5232,-8.994,-3.3628,1.5491,5.027,6.5688
0.2436,-32.5415,-31.4817,-28.4467,-23.8562,-18.3592,-12.7502,-7.8508,-4.3815,-2.8507
0.2438,-41.6716,-40.6267,-37.6319,-33.0952,-27.6523,-22.0876,-17.22,-13.7727,-12.259
0.244,-50.6372,-49.6114,-46.6688,-42.204,-36.8366,-31.3383,-26.5216,-23.1099,-21.619
0.2442,-59.4029,-58.4004,-55.5218,-51.1467,-45.8761,-40.4658,-35.719,-32.3562,-30.8938
0.2444,-67.9343,-66.959,-64.1559,-59.888,-54.7353,-49.4344,-44.776,-41.4752,-40.0469
0.2446,-76.1975,-75.2534,-72.5372,-68.3937,-63.3794,-58.2089,-53.6572,-50.4312,-49.0421
0.2448,-84.16,-83.251,-80.6326,-76.6302,-71.7743,-66.7547,-62.3276,-59.1887,-57.844
0.245,-91.7903,-90.9201,-88.4103,-84.5651,-79.8871,-75.0383,-70.7532,-67.7135,-66.4178
0.2452,-99.0584,-98.2306,-95.8395,-92.1671,-87.6858,-83.0272,-78.9008,-75.9719,-74.7297
0.2454,-105.9356,-105.1535,-102.8909,-99.4064,-95.1399,-90.6899,-86.7384,-83.9314,-82.7469
0.2456,-112.3947,-111.6615,-109.5369,-106.2545,-102.22,-97.9964,-94.2352,-91.5607,-90.4377
0.2458,-118.4102,-117.7291,-115.7512,-112.6843,-108.8983,-104.918,-101.3618,-98.8299,-97.7719
0.246,-123.9584,-123.3322,-121.5093,-118.6707,-115.1486,-111.4275,-108.0902,-105.7101,-104.7204
0.2462,-129.0174,-128.4488,-126.7886,-124.19,-120.9462,-117.4992,-114.3939,-112.1745,-111.2559
0.2464,-133.5672,-133.0586,-131.5681,-129.2206,-126.2684,-123.1095,-120.2481,-118.1975,-117.3526
0.2466,-137.5899,-137.1435,-135.8292,-133.7425,-131.0943,-128.2361,-125.6299,-123.7555,-122.9863
0.2468,-141.0696,-140.6873,-139.5549,-137.7381,-135.4049,-132.859,-130.518,-128.8265,-128.1349
0.247,-143.9925,-143.6762,-142.7307,-141.1916,-139.1832,-136.9601,-134.8933,-133.3906,-132.778
0.2472,-146.3472,-146.0982,-145.3439,-144.0894,-142.4145,-140.5231,-138.7386,-137.4298,-136.8973
0.2474,-148.1243,-147.9439,-147.3843,-146.4202,-145.0859,-143.5342,-142.0387,-140.9283,-140.4765
0.2476,-149.3168,-149.2059,-148.8439,-148.1746,-147.187,-145.9814,-144.7807,-143.8721,-143.5015
0.2478,-149.9201,-149.8793,-149.7169,-149.3459,-148.7096,-147.8552,-146.9539,-146.2498,-145.9603
0.248,-149.9317,-149.9614,-149.9999,-149.9294,-149.6476,-149.1481,-148.5495,-148.052,-147.8433
0.2482,-149.3515,-149.4519,-149.6917,-149.9229,-149.9974,-149.8552,-149.5615,-149.2715,-149.1429
0.2484,-148.182,-148.3528,-148.7936,-149.3263,-149.7576,-149.9736,-149.9857,-149.9036,-149.854
0.2486,-146.4276,-146.6684,-147.309,-148.142,-148.9291,-149.5029,-149.8206,-149.9458,-149.9738
0.2488,-144.0954,-144.4055,-145.244,-146.3746,-147.5153,-148.4449,-149.0667,-149.3978,-149.5018
0.249,-141.1945,-141.5728,-142.6065,-144.0312,-145.5215,-146.8038,-147.7271,-148.2618,-148.4399
0.2492,-137.7363,-138.1817,-139.407,-141.121,-142.9558,-144.586,-145.8069,-146.5423,-146.7921
0.2494,-133.7346,-134.2454,-135.6582,-137.6553,-139.8281,-141.8002,-143.3138,-144.246,-144.5651
0.2496,-129.2051,-129.7795,-131.3747,-133.6479,-136.1508,-138.4573,-140.2574,-141.382,-141.7676
0.2498,-124.1656,-124.8016,-126.5734,-129.1145,-131.9383,-134.5706,-136.6499,-137.9615,-138.4106
0.25,-118.6362,-119.3314,-121.2734,-124.073,-127.2072,-130.1552,-132.5053,-133.998,-134.5073
0.2502,-112.6385,-113.3904,-115.4954,-118.5431,-121.9761,-125.2285,-127.84,-129.507,-130.0731
0.2504,-106.1963,-107.0021,-109.2622,-112.5467,-116.2655,-119.8099,-122.6723,-124.5063,-125.1255
0.2506,-99.335,-100.1917,-102.5985,-106.1074,-110.0979,-113.9206,-117.0224,-119.0154,-119.684
0.2508,-92.0817,-92.986,-95.5304,-99.2505,-103.4975,-107.5837,-110.9127,-113.0561,-113.7701
0.251,-84.4649,-85.4135,-88.0859,-92.003,-96.4903,-100.8242,-104.367,-106.6516,-107.4072
0.2512,-76.5148,-77.504,-80.2942,-84.3934,-89.1038,-93.6687,-97.4112,-99.8274,-100.6202
0.2514,-68.2628,-69.2888,-72.186,-76.4516,-81.3671,-86.1451,-90.0725,-92.6101,-93.436
0.2516,-59.7413,-60.8002,-63.7934,-68.209,-73.3105,-78.2832,-82.3798,-85.0282,-85.8829
0.2518,-50.9841,-52.0717,-55.1494,-59.698,-64.9658,-70.1136,-74.3633,-77.1116,-77.9907
0.252,-42.0257,-43.1379,-46.2881,-50.952,-56.3657,-61.6687,-66.0545,-68.8913,-69.7907
0.2522,-32.9014,-34.0338,-37.2443,-42.0055,-47.544,-52.9814,-57.4861,-60.3998,-61.315
0.2524,-23.6472,-24.7955,-28.0538,-32.8936,-38.5355,-44.086,-48.6917,-51.6705,-52.5972
0.2526,-14.2998,-15.4594,-18.7527,-23.6524,-29.3755,-35.0174,-39.7059,-42.7377,-43.6718
0.2528,-4.8959,-6.0623,-9.3777,-14.318,-20.1,-25.8112,-30.564,-33.6366,-34.5738
0.253,4.5273,3.3587,0.0342,-4.9273,-10.7455,-16.5036,-21.3019,-24.403,-25.3392
0.2532,13.9327,12.7665,9.446,4.4828,-1.3488,-7.1312,-11.9561,-15.0733,-16.0045
0.2534,23.2831,22.1239,18.8206,13.8752,8.0533,2.2693,-2.5633,-5.6841,-6.6066
0.2536,32.5415,31.394,28.1209,23.213,17.4237,11.6608,6.8397,3.7275,2.8175
0.2538,41.6716,40.5403,37.3105,32.4595,26.7256,21.0066,16.2158,13.1245,12.2306
0.254,50.6372,49.5266,46.353,41.5782,35.9224,30.2699,25.5282,22.4698,21.5956
0.2542,59.4029,58.3176,55.2129,50.5333,44.9781,39.4143,34.7403,31.7268,30.8753
0.2544,67.9343,66.8785,63.8551,59.2895,53.8569,48.4038,43.8159,40.859,40.0332
0.2546,76.1975,75.1755,72.2457,67.8123,62.524,57.2032,52.7194,49.8303,49.0332
0.2548,84.16,83.176,80.3516,76.0683,70.9454,65.7779,61.4156,58.6055,57.8396
0.255,91.7903,90.8484,88.1409,84.0249,79.0879,74.0941,69.8705,67.15,66.4178
0.2552,99.0584,98.1623,95.5827,91.6509,86.9196,82.1193,78.0508,75.4302,74.7338
0.2554,105.9356,105.089,102.6479,98.9161,94.4095,89.8219,85.9243,83.4134,82.7548
0.2556,112.3947,111.6012,109.3086,105.792,101.5284,97.1717,93.4601,91.0682,90.449
0.2558,118.4102,117.673,115.5385,112.2516,108.2482,104.1396,100.6286,98.3646,97.7862
0.256,123.9584,123.2807,121.3131,118.2694,114.5424,110.6985,107.4016,105.2736,104.7374
0.2562,129.0174,128.402,126.6095,123.8218,120.3865,116.8224,113.7524,111.7682,111.275
0.2564,133.5672,133.0167,131.4071,128.8869,125.7573,122.4875,119.6561,117.8226,117.3732
0.2566,137.5899,137.1067,135.6868,133.4447,130.6338,127.6712,125.0895,123.4132,123.008
0.2568,141.0696,140.6558,139.4317,137.4773,134.9968,132.3535,130.0311,128.5178,128.157
0.257,143.9925,143.65,142.6272,140.969,138.8292,136.5157,134.4617,133.1164,132.8
0.2572,146.3472,146.0776,145.2606,143.9058,142.1158,140.1416,138.3637,137.1908,136.9186
0.2574,148.1243,147.9288,147.3215,146.2763,144.8439,143.2169,141.7218,140.725,140.4964
0.2576,149.3168,149.1965,148.8019,148.0711,147.0025,145.7296,144.5229,143.7049,143.5194
0.2578,149.9201,149.8756,149.6959,149.2832,148.5834,147.6697,146.7558,146.119,145.9756
0.258,149.9317,149.9634,149.9999,149.9079,149.5801,149.0296,148.4118,147.9577,147.8552
0.2582,149.3515,149.4596,149.7129,149.9425,149.989,149.8041,149.4844,149.2136,149.1509
0.2584,148.182,148.3663,148.8358,149.3871,149.8082,149.99,149.9693,149.882,149.8575
0.2586,146.4276,146.6876,147.3722,148.2437,149.0386,149.5865,149.8647,149.96,149.9722
