time(s),300sample,320sample,340sample,360sample,380sample,400sample
0.2984,141.6326,141.6326,141.6326,141.6326,141.6326,141.6326
0.2986,138.2296,138.2296,138.2296,138.2296,138.2296,138.2296
0.2988,134.2744,134.2744,134.2744,134.2744,134.2744,134.2744
0.299,129.783,129.783,129.783,129.783,129.783,129.783
0.2992,124.7732,124.7732,124.7732,124.7732,124.7732,124.7732
0.2994,119.2651,119.2651,119.2651,119.2651,119.2651,119.2651
0.2996,113.2806,113.2806,113.2806,113.2806,113.2806,113.2806
0.2998,106.8436,106.8436,106.8436,106.8436,106.8436,106.8436
0.3,99.9799,99.9799,99.9799,99.9799,99.9799,99.9799
0.3002,92.7168,92.7168,92.7168,92.7168,92.7168,92.7168
0.3004,85.0834,85.0834,85.0834,85.0834,85.0834,85.0834
0.3006,77.1101,77.1101,77.1101,77.1101,77.1101,77.1101
0.3008,68.8288,68.8288,68.8288,68.8288,68.8288,68.8288
0.301,60.2726,60.2726,60.2726,60.2726,60.2726,60.2726
0.3012,51.4755,51.4755,51.4755,51.4755,51.4755,51.4755
0.3014,42.4729,42.4729,42.4729,42.4729,42.4729,42.4729
0.3016,33.3005,33.3005,33.3005,33.3005,33.3005,33.3005
0.3018,23.9951,23.9951,23.9951,23.9951,23.9951,23.9951
0.302,14.5939,14.5939,14.5939,14.5939,14.5939,14.5939
0.3022,5.1343,5.1343,5.1343,5.1343,5.1343,5.1343
0.3024,-4.3459,-4.3459,-4.3459,-4.3459,-4.3459,-4.3459
0.3026,-13.8087,-13.8087,-13.8087,-13.8087,-13.8087,-13.8087
0.3028,-23.2164,-23.2164,-23.2164,-23.2164,-23.2164,-23.2164
0.303,-32.5314,-32.5314,-32.5314,-32.5314,-32.5314,-32.5314
0.3032,-41.7165,-41.7165,-41.7165,-41.7165,-41.7165,-41.7165
0.3034,-50.735,-50.735,-50.735,-50.735,-50.735,-50.735
0.3036,-59.5509,-59.5509,-59.5509,-59.5509,-59.5509,-59.5509
0.3038,-68.1289,-68.1289,-68.1289,-68.1289,-68.1289,-68.1289
0.304,-76.4348,-76.4348,-76.4348,-76.4348,-76.4348,-76.4348
0.3042,-84.4354,-84.4354,-84.4354,-84.4354,-84.4354,-84.4354
0.3044,-92.0987,-92.0987,-92.0987,-92.0987,-92.0987,-92.0987
0.3046,-99.3942,-99.3942,-99.3942,-99.3942,-99.3942,-99.3942
0.3048,-106.2926,-106.2926,-106.2926,-106.2926,-106.2926,-106.2926
0.305,-112.7665,-112.7665,-112.7665,-112.7665,-112.7665,-112.7665
0.3052,-118.7899,-118.7899,-118.7899,-118.7899,-118.7899,-118.7899
0.3054,-124.3387,-124.3387,-124.3387,-124.3387,-124.3387,-124.3387
0.3056,-129.3909,-129.3909,-129.3909,-129.3909,-129.3909,-129.3909
0.3058,-133.9262,-133.9262,-133.9262,-133.9262,-133.9262,-133.9262
0.306,-137.9264,-137.9264,-137.9264,-137.9264,-137.9264,-137.9264
0.3062,-141.3757,-141.3757,-141.3757,-141.3757,-141.3757,-141.3757
0.3064,-144.2602,-144.2602,-144.2602,-144.2602,-144.2602,-144.2602
0.3066,-146.5683,-146.5683,-146.5683,-146.5683,-146.5683,-146.5683
0.3068,-148.291,-148.291,-148.291,-148.291,-148.291,-148.291
0.307,-149.4211,-149.4211,-149.4211,-149.4211,-149.4211,-149.4211
0.3072,-149.9544,-149.9544,-149.9544,-149.9544,-149.9544,-149.9544
0.3074,-149.8885,-149.8885,-149.8885,-149.8885,-149.8885,-149.8885
0.3076,-149.2238,-149.2238,-149.2238,-149.2238,-149.2238,-149.2238
0.3078,-147.9629,-147.9629,-147.9629,-147.9629,-147.9629,-147.9629
0.308,-146.1109,-146.1109,-146.1109,-146.1109,-146.1109,-146.1109
0.3082,-143.6751,-143.6751,-143.6751,-143.6751,-143.6751,-143.6751
0.3084,-140.6653,-140.6653,-140.6653,-140.6653,-140.6653,-140.6653
0.3086,-137.0934,-137.0934,-137.0934,-137.0934,-137.0934,-137.0934
0.3088,-132.9738,-132.9738,-132.9738,-132.9738,-132.9738,-132.9738
0.309,-128.3228,-128.3228,-128.3228,-128.3228,-128.3228,-128.3228
0.3092,-123.1592,-123.1592,-123.1592,-123.1592,-123.1592,-123.1592
0.3094,-117.5034,-117.5034,-117.5034,-117.5034,-117.5034,-117.5034
0.3096,-111.3782,-111.3782,-111.3782,-111.3782,-111.3782,-111.3782
0.3098,-104.8078,-104.8078,-104.8078,-104.8078,-104.8078,-104.8078
0.31,-97.8187,-97.8187,-97.8187,-97.8187,-97.8187,-97.8187
0.3102,-90.4387,-90.4387,-90.4387,-90.4387,-90.4387,-90.4387
0.3104,-82.6974,-82.6974,-82.6974,-82.6974,-82.6974,-82.6974
0.3106,-74.6255,-74.6255,-74.6255,-74.6255,-74.6255,-74.6255
0.3108,-66.2555,-66.2555,-66.2555,-66.2555,-66.2555,-66.2555
0.311,-57.6207,-57.6207,-57.6207,-57.6207,-57.6207,-57.6207
0.3112,-48.7556,-48.7556,-48.7556,-48.7556,-48.7556,-48.7556
0.3114,-39.6956,-39.6956,-39.6956,-39.6956,-39.6956,-39.6956
0.3116,-30.477,-30.477,-30.477,-30.477,-30.477,-30.477
0.3118,-21.1366,-21.1366,-21.1366,-21.1366,-21.1366,-21.1366
0.312,-11.7117,-11.7117,-11.7117,-11.7117,-11.7117,-11.7117
0.3122,-2.2399,-2.2399,-2.2399,-2.2399,-2.2399,-2.2399
0.3124,7.2409,7.2409,7.2409,7.2409,7.2409,7.2409
0.3126,16.6927,16.6927,16.6927,16.6927,16.6927,16.6927
0.3128,26.0779,26.0779,26.0779,26.0779,26.0779,26.0779
0.313,35.3589,35.3589,35.3589,35.3589,35.3589,35.3589
0.3132,44.4986,44.4986,44.4986,44.4986,44.4986,44.4986
0.3134,53.4606,53.4606,53.4606,53.4606,53.4606,53.4606
0.3136,62.209,62.209,62.209,62.209,62.209,62.209
0.3138,70.7088,70.7088,70.7088,70.7088,70.7088,70.7088
0.314,78.926,78.926,78.926,78.926,78.926,78.926
0.3142,86.8279,86.8279,86.8279,86.8279,86.8279,86.8279
0.3144,94.3828,94.3828,94.3828,94.3828,94.3828,94.3828
0.3146,101.5606,101.5606,101.5606,101.5606,101.5606,101.5606
0.3148,108.3326,108.3326,108.3326,108.3326,108.3326,108.3326
0.315,114.6716,114.6716,114.6716,114.6716,114.6716,114.6716
0.3152,120.5523,120.5523,120.5523,120.5523,120.5523,120.5523
0.3154,125.9514,125.9514,125.9514,125.9514,125.9514,125.9514
0.3156,130.847,130.847,130.847,130.847,130.847,130.847
0.3158,135.2198,135.2198,135.2198,135.2198,135.2198,135.2198
0.316,139.0521,139.0521,139.0521,139.0521,139.0521,139.0521
0.3162,142.3288,142.3288,142.3288,142.3288,142.3288,142.3288
0.3164,145.0366,145.0366,145.0366,145.0366,145.0366,145.0366
0.3166,147.1648,147.1648,147.1648,147.1648,147.1648,147.1648
0.3168,148.7048,148.7048,148.7048,148.7048,148.7048,148.7048
0.317,149.6505,149.6505,149.6505,149.6505,149.6505,149.6505
0.3172,149.9981,149.9981,149.9981,149.9981,149.9981,149.9981
0.3174,149.7462,149.7462,149.7462,149.7462,149.7462,149.7462
0.3176,148.8957,148.8957,148.8957,148.8957,148.8957,148.8957
0.3178,147.4502,147.4502,147.4502,147.4502,147.4502,147.4502
0.318,145.4153,145.4153,145.4153,145.4153,145.4153,145.4153
0.3182,142.7992,142.7992,142.7992,142.7992,142.7992,142.7992
0.3184,139.6123,139.6123,139.6123,139.6123,139.6123,139.6123
0.3186,135.8674,135.8674,135.8674,135.8674,135.8674,135.8674
0.3188,131.5794,131.5794,131.5794,131.5794,131.5794,131.5794
0.319,126.7655,126.7655,126.7655,126.7655,126.7655,126.7655
0.3192,121.4449,121.4449,121.4449,121.4449,121.4449,121.4449
0.3194,115.6388,115.6388,115.6388,115.6388,115.6388,115.6388
0.3196,109.3705,109.3705,109.3705,109.3705,109.3705,109.3705
0.3198,102.665,102.665,102.665,102.665,102.665,102.665
0.32,95.549,95.549,95.549,95.549,95.549,95.549
0.3202,88.0512,88.0512,88.0512,88.0512,88.0512,88.0512
0.3204,80.2013,80.2013,80.2013,80.2013,80.2013,80.2013
0.3206,72.0308,72.0308,72.0308,72.0308,72.0308,72.0308
0.3208,63.5724,63.5724,63.5724,63.5724,63.5724,63.5724
0.321,54.8598,54.8598,54.8598,54.8598,54.8598,54.8598
0.3212,45.9278,45.9278,45.9278,45.9278,45.9278,45.9278
0.3214,36.8123,36.8123,36.8123,36.8123,36.8123,36.8123
0.3216,27.5495,27.5495,27.5495,27.5495,27.5495,27.5495
0.3218,18.1766,18.1766,18.1766,18.1766,18.1766,18.1766
0.322,8.731,8.731,8.731,8.731,8.731,8.731
0.3222,-0.7496,-0.7496,-0.7496,-0.7496,-0.7496,-0.7496
0.3224,-10.2272,-10.2272,-10.2272,-10.2272,-10.2272,-10.2272
0.3226,-19.6639,-19.6639,-19.6639,-19.6639,-19.6639,-19.6639
0.3228,-29.0221,-29.0221,-29.0221,-29.0221,-29.0221,-29.0221
0.323,-38.2643,-38.2643,-38.2643,-38.2643,-38.2643,-38.2643
0.3232,-47.3535,-47.3535,-47.3535,-47.3535,-47.3535,-47.3535
0.3234,-56.2535,-56.2535,-56.2535,-56.2535,-56.2535,-56.2535
0.3236,-64.9287,-64.9287,-64.9287,-64.9287,-64.9287,-64.9287
0.3238,-73.3443,-73.3443,-73.3443,-73.3443,-73.3443,-73.3443
0.324,-81.4667,-81.4667,-81.4667,-81.4667,-81.4667,-81.4667
0.3242,-89.2634,-89.2634,-89.2634,-89.2634,-89.2634,-89.2634
0.3244,-96.7034,-96.7034,-96.7034,-96.7034,-96.7034,-96.7034
0.3246,-103.7567,-103.7567,-103.7567,-103.7567,-103.7567,-103.7567
0.3248,-110.3953,-110.3953,-110.3953,-110.3953,-110.3953,-110.3953
0.325,-116.5925,-116.5925,-116.5925,-116.5925,-116.5925,-116.5925
0.3252,-122.3236,-122.3236,-122.3236,-122.3236,-122.3236,-122.3236
0.3254,-127.5657,-127.5657,-127.5657,-127.5657,-127.5657,-127.5657
0.3256,-132.2978,-132.2978,-132.2978,-132.2978,-132.2978,-132.2978
0.3258,-136.5009,-136.5009,-136.5009,-136.5009,-136.5009,-136.5009
0.326,-140.1584,-140.1584,-140.1584,-140.1584,-140.1584,-140.1584
0.3262,-143.2554,-143.2554,-143.2554,-143.2554,-143.2554,-143.2554
0.3264,-145.7798,-145.7798,-145.7798,-145.7798,-145.7798,-145.7798
0.3266,-147.7212,-147.7212,-147.7212,-147.7212,-147.7212,-147.7212
0.3268,-149.0721,-149.0721,-149.0721,-149.0721,-149.0721,-149.0721
0.327,-149.8269,-149.8269,-149.8269,-149.8269,-149.8269,-149.8269
0.3272,-149.9827,-149.9827,-149.9827,-149.9827,-149.9827,-149.9827
0.3274,-149.5388,-149.5388,-149.5388,-149.5388,-149.5388,-149.5388
0.3276,-148.4969,-148.4969,-148.4969,-148.4969,-148.4969,-148.4969
0.3278,-146.8613,-146.8613,-146.8613,-146.8613,-146.8613,-146.8613
0.328,-144.6385,-144.6385,-144.6385,-144.6385,-144.6385,-144.6385
0.3282,-141.8374,-141.8374,-141.8374,-141.8374,-141.8374,-141.8374
0.3284,-138.4691,-138.4691,-138.4691,-138.4691,-138.4691,-138.4691
0.3286,-134.5471,-134.5471,-134.5471,-134.5471,-134.5471,-134.5471
0.3288,-130.0871,-130.0871,-130.0871,-130.0871,-130.0871,-130.0871
0.329,-125.1069,-125.1069,-125.1069,-125.1069,-125.1069,-125.1069
0.3292,-119.6264,-119.6264,-119.6264,-119.6264,-119.6264,-119.6264
0.3294,-113.6676,-113.6676,-113.6676,-113.6676,-113.6676,-113.6676
0.3296,-107.2542,-107.2542,-107.2542,-107.2542,-107.2542,-107.2542
0.3298,-100.4119,-100.4119,-100.4119,-100.4119,-100.4119,-100.4119
0.33,-93.1681,-93.1681,-93.1681,-93.1681,-93.1681,-93.1681
0.3302,-85.5516,-85.5516,-85.5516,-85.5516,-85.5516,-85.5516
0.3304,-77.5931,-77.5931,-77.5931,-77.5931,-77.5931,-77.5931
0.3306,-69.3242,-69.3242,-69.3242,-69.3242,-69.3242,-69.3242
0.3308,-60.778,-60.778,-60.778,-60.778,-60.778,-60.778
0.331,-51.9888,-51.9888,-51.9888,-51.9888,-51.9888,-51.9888
0.3312,-42.9917,-42.9917,-42.9917,-42.9917,-42.9917,-42.9917
0.3314,-33.8226,-33.8226,-33.8226,-33.8226,-33.8226,-33.8226
0.3316,-24.5182,-24.5182,-24.5182,-24.5182,-24.5182,-24.5182
0.3318,-15.1157,-15.1157,-15.1157,-15.1157,-15.1157,-15.1157
0.332,-5.6527,-5.6527,-5.6527,-5.6527,-5.6527,-5.6527
0.3322,3.8329,3.8329,3.8329,3.8329,3.8329,3.8329
0.3324,13.3033,13.3033,13.3033,13.3033,13.3033,13.3033
0.3326,22.7204,22.7204,22.7204,22.7204,22.7204,22.7204
0.3328,32.0468,32.0468,32.0468,32.0468,32.0468,32.0468
0.333,41.245,41.245,41.245,41.245,41.245,41.245
0.3332,50.2783,50.2783,50.2783,50.2783,50.2783,50.2783
0.3334,59.1105,59.1105,59.1105,59.1105,59.1105,59.1105
0.3336,67.7064,67.7064,67.7064,67.7064,67.7064,67.7064
0.3338,76.0316,76.0316,76.0316,76.0316,76.0316,76.0316
0.334,84.0527,84.0527,84.0527,84.0527,84.0527,84.0527
0.3342,91.7376,91.7376,91.7376,91.7376,91.7376,91.7376
0.3344,99.0557,99.0557,99.0557,99.0557,99.0557,99.0557
0.3346,105.9777,105.9777,105.9777,105.9777,105.9777,105.9777
0.3348,112.4758,112.4758,112.4758,112.4758,112.4758,112.4758
0.335,118.5241,118.5241,118.5241,118.5241,118.5241,118.5241
0.3352,124.0983,124.0983,124.0983,124.0983,124.0983,124.0983
0.3354,129.1762,129.1762,129.1762,129.1762,129.1762,129.1762
0.3356,133.7375,133.7375,133.7375,133.7375,133.7375,133.7375
0.3358,137.7639,137.7639,137.7639,137.7639,137.7639,137.7639
0.336,141.2394,141.2394,141.2394,141.2394,141.2394,141.2394
0.3362,144.1498,144.1498,144.1498,144.1498,144.1498,144.1498
0.3364,146.4838,146.4838,146.4838,146.4838,146.4838,146.4838
0.3366,148.2318,148.2318,148.2318,148.2318,148.2318,148.2318
0.3368,149.387,149.387,149.387,149.387,149.387,149.387
0.337,149.9446,149.9446,149.9446,149.9446,149.9446,149.9446
0.3372,149.9024,149.9024,149.9024,149.9024,149.9024,149.9024
0.3374,149.2607,149.2607,149.2607,149.2607,149.2607,149.2607
0.3376,148.0219,148.0219,148.0219,148.0219,148.0219,148.0219
0.3378,146.191,146.191,146.191,146.191,146.191,146.191
0.338,143.7753,143.7753,143.7753,143.7753,143.7753,143.7753
0.3382,140.7846,140.7846,140.7846,140.7846,140.7846,140.7846
0.3384,137.2306,137.2306,137.2306,137.2306,137.2306,137.2306
0.3386,133.1277,133.1277,133.1277,133.1277,133.1277,133.1277
0.3388,128.4923,128.4923,128.4923,128.4923,128.4923,128.4923
0.339,123.3428,123.3428,123.3428,123.3428,123.3428,123.3428
0.3392,117.6999,117.6999,117.6999,117.6999,117.6999,117.6999
0.3394,111.5862,111.5862,111.5862,111.5862,111.5862,111.5862
0.3396,105.026,105.026,105.026,105.026,105.026,105.026
0.3398,98.0457,98.0457,98.0457,98.0457,98.0457,98.0457
0.34,90.6732,90.6732,90.6732,90.6732,90.6732,90.6732
0.3402,82.9379,82.9379,82.9379,82.9379,82.9379,82.9379
0.3404,74.8708,74.8708,74.8708,74.8708,74.8708,74.8708
0.3406,66.5041,66.5041,66.5041,66.5041,66.5041,66.5041
0.3408,57.8713,57.8713,57.8713,57.8713,57.8713,57.8713
0.341,49.007,49.007,49.007,49.007,49.007,49.007
0.3412,39.9466,39.9466,39.9466,39.9466,39.9466,39.9466
0.3414,30.7264,30.7264,30.7264,30.7264,30.7264,30.7264
0.3416,21.3832,21.3832,21.3832,21.3832,21.3832,21.3832
0.3418,11.9544,11.9544,11.9544,11.9544,11.9544,11.9544
0.342,2.4778,2.4778,2.4778,2.4778,2.4778,2.4778
0.3422,-7.0088,-7.0088,-7.0088,-7.0088,-7.0088,-7.0088
0.3424,-16.4674,-16.4674,-16.4674,-16.4674,-16.4674,-16.4674
0.3426,-25.8602,-25.8602,-25.8602,-25.8602,-25.8602,-25.8602
0.3428,-35.1495,-35.1495,-35.1495,-35.1495,-35.1495,-35.1495
0.343,-44.2982,-44.2982,-44.2982,-44.2982,-44.2982,-44.2982
0.3432,-53.2698,-53.2698,-53.2698,-53.2698,-53.2698,-53.2698
0.3434,-62.0282,-62.0282,-62.0282,-62.0282,-62.0282,-62.0282
0.3436,-70.5385,-70.5385,-70.5385,-70.5385,-70.5385,-70.5385
0.3438,-78.7667,-78.7667,-78.7667,-78.7667,-78.7667,-78.7667
0.344,-86.6797,-86.6797,-86.6797,-86.6797,-86.6797,-86.6797
0.3442,-94.2459,-94.2459,-94.2459,-94.2459,-94.2459,-94.2459
0.3444,-101.4351,-101.4351,-101.4351,-101.4351,-101.4351,-101.4351
0.3446,-108.2184,-108.2184,-108.2184,-108.2184,-108.2184,-108.2184
0.3448,-114.5688,-114.5688,-114.5688,-114.5688,-114.5688,-114.5688
0.345,-120.4609,-120.4609,-120.4609,-120.4609,-120.4609,-120.4609
0.3452,-125.8709,-125.8709,-125.8709,-125.8709,-125.8709,-125.8709
0.3454,-130.7773,-130.7773,-130.7773,-130.7773,-130.7773,-130.7773
0.3456,-135.1605,-135.1605,-135.1605,-135.1605,-135.1605,-135.1605
0.3458,-139.0029,-139.0029,-139.0029,-139.0029,-139.0029,-139.0029
0.346,-142.2891,-142.2891,-142.2891,-142.2891,-142.2891,-142.2891
0.3462,-145.006,-145.006,-145.006,-145.006,-145.006,-145.006
0.3464,-147.1426,-147.1426,-147.1426,-147.1426,-147.1426,-147.1426
0.3466,-148.6905,-148.6905,-148.6905,-148.6905,-148.6905,-148.6905
0.3468,-149.6434,-149.6434,-149.6434,-149.6434,-149.6434,-149.6434
0.347,-149.9976,-149.9976,-149.9976,-149.9976,-149.9976,-149.9976
0.3472,-149.7515,-149.7515,-149.7515,-149.7515,-149.7515,-149.7515
0.3474,-148.9062,-148.9062,-148.9062,-148.9062,-148.9062,-148.9062
0.3476,-147.465,-147.465,-147.465,-147.465,-147.465,-147.465
0.3478,-145.4337,-145.4337,-145.4337,-145.4337,-145.4337,-145.4337
0.348,-142.8204,-142.8204,-142.8204,-142.8204,-142.8204,-142.8204
0.3482,-139.6356,-139.6356,-139.6356,-139.6356,-139.6356,-139.6356
0.3484,-135.8921,-135.8921,-135.8921,-135.8921,-135.8921,-135.8921
0.3486,-131.6047,-131.6047,-131.6047,-131.6047,-131.6047,-131.6047
0.3488,-126.7906,-126.7906,-126.7906,-126.7906,-126.7906,-126.7906
0.349,-121.4691,-121.4691,-121.4691,-121.4691,-121.4691,-121.4691
0.3492,-115.6615,-115.6615,-115.6615,-115.6615,-115.6615,-115.6615
0.3494,-109.391,-109.391,-109.391,-109.391,-109.391,-109.391
0.3496,-102.6828,-102.6828,-102.6828,-102.6828,-102.6828,-102.6828
0.3498,-95.5635,-95.5635,-95.5635,-95.5635,-95.5635,-95.5635
0.35,-88.0619,-88.0619,-88.0619,-88.0619,-88.0619,-88.0619
0.3502,-80.2077,-80.2077,-80.2077,-80.2077,-80.2077,-80.2077
0.3504,-72.0325,-72.0325,-72.0325,-72.0325,-72.0325,-72.0325
0.3506,-63.5691,-63.5691,-63.5691,-63.5691,-63.5691,-63.5691
0.3508,-54.8511,-54.8511,-54.8511,-54.8511,-54.8511,-54.8511
0.351,-45.9137,-45.9137,-45.9137,-45.9137,-45.9137,-45.9137
0.3512,-36.7924,-36.7924,-36.7924,-36.7924,-36.7924,-36.7924
0.3514,-27.5239,-27.5239,-27.5239,-27.5239,-27.5239,-27.5239
0.3516,-18.1451,-18.1451,-18.1451,-18.1451,-18.1451,-18.1451
0.3518,-8.6937,-8.6937,-8.6937,-8.6937,-8.6937,-8.6937
0.352,0.7925,0.7925,0.7925,0.7925,0.7925,0.7925
0.3522,10.2756,10.2756,10.2756,10.2756,10.2756,10.2756
0.3524,19.7176,19.7176,19.7176,19.7176,19.7176,19.7176
0.3526,29.0807,29.0807,29.0807,29.0807,29.0807,29.0807
0.3528,38.3275,38.3275,38.3275,38.3275,38.3275,38.3275
0.353,47.4209,47.4209,47.4209,47.4209,47.4209,47.4209
0.3532,56.3246,56.3246,56.3246,56.3246,56.3246,56.3246
0.3534,65.0028,65.0028,65.0028,65.0028,65.0028,65.0028
0.3536,73.4209,73.4209,73.4209,73.4209,73.4209,73.4209
0.3538,81.5452,81.5452,81.5452,81.5452,81.5452,81.5452
0.354,89.3431,89.3431,89.3431,89.3431,89.3431,89.3431
0.3542,96.7834,96.7834,96.7834,96.7834,96.7834,96.7834
0.3544,103.8364,103.8364,103.8364,103.8364,103.8364,103.8364
0.3546,110.4737,110.4737,110.4737,110.4737,110.4737,110.4737
0.3548,116.669,116.669,116.669,116.669,116.669,116.669
0.355,122.3972,122.3972,122.3972,122.3972,122.3972,122.3972
0.3552,127.6355,127.6355,127.6355,127.6355,127.6355,127.6355
0.3554,132.363,132.363,132.363,132.363,132.363,132.363
0.3556,136.5606,136.5606,136.5606,136.5606,136.5606,136.5606
0.3558,140.2116,140.2116,140.2116,140.2116,140.2116,140.2116
0.356,143.3014,143.3014,143.3014,143.3014,143.3014,143.3014
0.3562,145.8176,145.8176,145.8176,145.8176,145.8176,145.8176
0.3564,147.7501,147.7501,147.7501,147.7501,147.7501,147.7501
0.3566,149.0911,149.0911,149.0911,149.0911,149.0911,149.0911
0.3568,149.8353,149.8353,149.8353,149.8353,149.8353,149.8353
0.357,149.9798,149.9798,149.9798,149.9798,149.9798,149.9798
0.3572,149.5238,149.5238,149.5238,149.5238,149.5238,149.5238
0.3574,148.4693,148.4693,148.4693,148.4693,148.4693,148.4693
0.3576,146.8205,146.8205,146.8205,146.8205,146.8205,146.8205
0.3578,144.5839,144.5839,144.5839,144.5839,144.5839,144.5839
0.358,141.7684,141.7684,141.7684,141.7684,141.7684,141.7684
0.3582,138.3855,138.3855,138.3855,138.3855,138.3855,138.3855
0.3584,134.4485,134.4485,134.4485,134.4485,134.4485,134.4485
0.3586,129.9732,129.9732,129.9732,129.9732,129.9732,129.9732
0.3588,124.9777,124.9777,124.9777,124.9777,124.9777,124.9777
0.359,119.4817,119.4817,119.4817,119.4817,119.4817,119.4817
0.3592,113.5074,113.5074,113.5074,113.5074,113.5074,113.5074
0.3594,107.0787,107.0787,107.0787,107.0787,107.0787,107.0787
0.3596,100.2213,100.2213,100.2213,100.2213,100.2213,100.2213
0.3598,92.9626,92.9626,92.9626,92.9626,92.9626,92.9626
0.36,85.3317,85.3317,85.3317,85.3317,85.3317,85.3317
0.3602,77.3591,77.3591,77.3591,77.3591,77.3591,77.3591
0.3604,69.0768,69.0768,69.0768,69.0768,69.0768,69.0768
0.3606,60.5178,60.5178,60.5178,60.5178,60.5178,60.5178
0.3608,51.7166,51.7166,51.7166,51.7166,51.7166,51.7166
0.361,42.7083,42.7083,42.7083,42.7083,42.7083,42.7083
0.3612,33.5289,33.5289,33.5289,33.5289,33.5289,33.5289
0.3614,24.2153,24.2153,24.2153,24.2153,24.2153,24.2153
0.3616,14.8046,14.8046,14.8046,14.8046,14.8046,14.8046
0.3618,5.3347,5.3347,5.3347,5.3347,5.3347,5.3347
0.362,-4.1566,-4.1566,-4.1566,-4.1566,-4.1566,-4.1566
0.3622,-13.6314,-13.6314,-13.6314,-13.6314,-13.6314,-13.6314
0.3624,-23.0516,-23.0516,-23.0516,-23.0516,-23.0516,-23.0516
0.3626,-32.3795,-32.3795,-32.3795,-32.3795,-32.3795,-32.3795
0.3628,-41.5778,-41.5778,-41.5778,-41.5778,-41.5778,-41.5778
0.363,-50.6097,-50.6097,-50.6097,-50.6097,-50.6097,-50.6097
0.3632,-59.439,-59.439,-59.439,-59.439,-59.439,-59.439
0.3634,-68.0303,-68.0303,-68.0303,-68.0303,-68.0303,-68.0303
0.3636,-76.3492,-76.3492,-76.3492,-76.3492,-76.3492,-76.3492
0.3638,-84.3625,-84.3625,-84.3625,-84.3625,-84.3625,-84.3625
0.364,-92.038,-92.038,-92.038,-92.038,-92.038,-92.038
0.3642,-99.345,-99.345,-99.345,-99.345,-99.345,-99.345
0.3644,-106.2542,-106.2542,-106.2542,-106.2542,-106.2542,-106.2542
0.3646,-112.7379,-112.7379,-112.7379,-112.7379,-112.7379,-112.7379
0.3648,-118.7703,-118.7703,-118.7703,-118.7703,-118.7703,-118.7703
0.365,-124.3271,-124.3271,-124.3271,-124.3271,-124.3271,-124.3271
0.3652,-129.386,-129.386,-129.386,-129.386,-129.386,-129.386
0.3654,-133.9269,-133.9269,-133.9269,-133.9269,-133.9269,-133.9269
0.3656,-137.9315,-137.9315,-137.9315,-137.9315,-137.9315,-137.9315
0.3658,-141.3838,-141.3838,-141.3838,-141.3838,-141.3838,-141.3838
0.366,-144.2699,-144.2699,-144.2699,-144.2699,-144.2699,-144.2699
0.3662,-146.5782,-146.5782,-146.5782,-146.5782,-146.5782,-146.5782
0.3664,-148.2997,-148.2997,-148.2997,-148.2997,-148.2997,-148.2997
0.3666,-149.4272,-149.4272,-149.4272,-149.4272,-149.4272,-149.4272
0.3668,-149.9563,-149.9563,-149.9563,-149.9563,-149.9563,-149.9563
0.367,-149.885,-149.885,-149.885,-149.885,-149.885,-149.885
0.3672,-149.2134,-149.2134,-149.2134,-149.2134,-149.2134,-149.2134
0.3674,-147.9442,-147.9442,-147.9442,-147.9442,-147.9442,-147.9442
0.3676,-146.0825,-146.0825,-146.0825,-146.0825,-146.0825,-146.0825
0.3678,-143.6358,-143.6358,-143.6358,-143.6358,-143.6358,-143.6358
0.368,-140.6139,-140.6139,-140.6139,-140.6139,-140.6139,-140.6139
0.3682,-137.0288,-137.0288,-137.0288,-137.0288,-137.0288,-137.0288
0.3684,-132.8949,-132.8949,-132.8949,-132.8949,-132.8949,-132.8949
0.3686,-128.2288,-128.2288,-128.2288,-128.2288,-128.2288,-128.2288
0.3688,-123.0491,-123.0491,-123.0491,-123.0491,-123.0491,-123.0491
0.369,-117.3766,-117.3766,-117.3766,-117.3766,-117.3766,-117.3766
0.3692,-111.2339,-111.2339,-111.2339,-111.2339,-111.2339,-111.2339
0.3694,-104.6458,-104.6458,-104.6458,-104.6458,-104.6458,-104.6458
0.3696,-97.6385,-97.6385,-97.6385,-97.6385,-97.6385,-97.6385
0.3698,-90.2401,-90.2401,-90.2401,-90.2401,-90.2401,-90.2401
0.37,-82.4803,-82.4803,-82.4803,-82.4803,-82.4803,-82.4803
0.3702,-74.3901,-74.3901,-74.3901,-74.3901,-74.3901,-74.3901
0.3704,-66.0019,-66.0019,-66.0019,-66.0019,-66.0019,-66.0019
0.3706,-57.3493,-57.3493,-57.3493,-57.3493,-57.3493,-57.3493
0.3708,-48.467,-48.467,-48.467,-48.467,-48.467,-48.467
0.371,-39.3906,-39.3906,-39.3906,-39.3906,-39.3906,-39.3906
0.3712,-30.1563,-30.1563,-30.1563,-30.1563,-30.1563,-30.1563
0.3714,-20.8012,-20.8012,-20.8012,-20.8012,-20.8012,-20.8012
0.3716,-11.3628,-11.3628,-11.3628,-11.3628,-11.3628,-11.3628
0.3718,-1.8788,-1.8788,-1.8788,-1.8788,-1.8788,-1.8788
0.372,7.6128,7.6128,7.6128,7.6128,7.6128,7.6128
0.3722,17.0739,17.0739,17.0739,17.0739,17.0739,17.0739
0.3724,26.4666,26.4666,26.4666,26.4666,26.4666,26.4666
