time(s),10ms,40ms,70ms,100ms
0.4248,-66.6953,-66.692,-66.3828,-64.7658
0.425,-75.0,-74.9967,-74.6884,-73.0743
0.4252,-83.0087,-83.0055,-82.6981,-81.0869
0.4254,-90.6899,-90.6866,-90.3801,-88.7719
0.4256,-98.0131,-98.0099,-97.7042,-96.0989
0.4258,-104.9495,-104.9463,-104.6415,-103.0392
0.426,-111.4717,-111.4685,-111.1646,-109.5652
0.4262,-117.554,-117.5508,-117.2478,-115.6513
0.4264,-123.1724,-123.1692,-122.867,-121.2735
0.4266,-128.3046,-128.3015,-128.0001,-126.4095
0.4268,-132.9305,-132.9274,-132.6269,-131.0392
0.427,-137.0318,-137.0287,-136.729,-135.1443
0.4272,-140.5923,-140.5892,-140.2904,-138.7085
0.4274,-143.5979,-143.5948,-143.2969,-141.7179
0.4276,-146.0368,-146.0338,-145.7366,-144.1606
0.4278,-147.8994,-147.8963,-147.6001,-146.0269
0.428,-149.1783,-149.1752,-148.8798,-147.3095
0.4282,-149.8684,-149.8654,-149.5708,-148.0034
0.4284,-149.9671,-149.9641,-149.6703,-148.1058
0.4286,-149.4739,-149.4709,-149.178,-147.6163
0.4288,-148.3908,-148.3879,-148.0957,-146.537
0.429,-146.7221,-146.7192,-146.4279,-144.872
0.4292,-144.4744,-144.4714,-144.181,-142.6279
0.4294,-141.6565,-141.6535,-141.3639,-139.8137
0.4296,-138.2795,-138.2765,-137.9877,-136.4404
0.4298,-134.3568,-134.3539,-134.0658,-132.5213
0.43,-129.9038,-129.9009,-129.6137,-128.0721
0.4302,-124.9382,-124.9353,-124.6489,-123.1101
0.4304,-119.4795,-119.4766,-119.1911,-117.655
0.4306,-113.5493,-113.5464,-113.2616,-111.7285
0.4308,-107.1709,-107.1681,-106.8841,-105.3537
0.431,-100.3696,-100.3668,-100.0836,-98.5561
0.4312,-93.1722,-93.1694,-92.887,-91.3623
0.4314,-85.607,-85.6042,-85.3227,-83.8007
0.4316,-77.7041,-77.7013,-77.4205,-75.9014
0.4318,-69.4944,-69.4916,-69.2117,-67.6953
0.432,-61.0105,-61.0077,-60.7286,-59.215
0.4322,-52.2858,-52.2831,-52.0047,-50.4939
0.4324,-43.3548,-43.352,-43.0745,-41.5665
0.4326,-34.2526,-34.2499,-33.9731,-32.4679
0.4328,-25.0153,-25.0126,-24.7366,-23.2341
0.433,-15.6793,-15.6766,-15.4014,-13.9017
0.4332,-6.2813,-6.2787,-6.0042,-4.5073
0.4334,3.1414,3.144,3.4177,4.9119
0.4336,12.5517,12.5543,12.8272,14.3187
0.4338,21.9125,21.9151,22.1872,23.6759
0.434,31.1868,31.1894,31.4607,32.9467
0.4342,40.338,40.3406,40.6112,42.0944
0.4344,49.33,49.3326,49.6024,51.0829
0.4346,58.1273,58.1299,58.399,59.8767
0.4348,66.6953,66.6978,66.9661,68.4412
0.435,75.0,75.0026,75.2701,76.7424
0.4352,83.0087,83.0113,83.278,84.7477
0.4354,90.6899,90.6924,90.9584,92.4253
0.4356,98.0131,98.0156,98.2809,99.7451
0.4358,104.9495,104.952,105.2165,106.678
0.436,111.4717,111.4742,111.738,113.1968
0.4362,117.554,117.5565,117.8195,119.2757
0.4364,123.1724,123.1748,123.4371,124.8906
0.4366,128.3046,128.3071,128.5686,130.0194
0.4368,132.9305,132.933,133.1938,134.6419
0.437,137.0318,137.0342,137.2943,138.7397
0.4372,140.5923,140.5947,140.854,142.2968
0.4374,143.5979,143.6003,143.8589,145.299
0.4376,146.0368,146.0392,146.2971,147.7345
0.4378,147.8994,147.9018,148.1589,149.5937
0.438,149.1783,149.1807,149.437,150.8692
0.4382,149.8684,149.8708,150.1264,151.556
0.4384,149.9671,149.9694,150.2244,151.6513
0.4386,149.4739,149.4763,149.7305,151.1547
0.4388,148.3908,148.3932,148.6467,150.0683
0.439,146.7221,146.7245,146.9772,148.3962
0.4392,144.4744,144.4767,144.7287,146.1451
0.4394,141.6565,141.6587,141.9101,143.3239
0.4396,138.2795,138.2818,138.5324,139.9436
0.4398,134.3568,134.359,134.609,136.0175
0.44,129.9038,129.9061,130.1553,131.5613
0.4402,124.9382,124.9404,125.1889,126.5923
0.4404,119.4795,119.4817,119.7295,121.1303
0.4406,113.5493,113.5515,113.7986,115.1968
0.4408,107.1709,107.1731,107.4195,108.8151
0.441,100.3696,100.3718,100.6175,102.0105
0.4412,93.1722,93.1744,93.4194,94.8098
0.4414,85.607,85.6092,85.8535,87.2414
0.4416,77.7041,77.7062,77.9498,79.3352
0.4418,69.4944,69.4966,69.7395,71.1223
0.442,61.0105,61.0126,61.2549,62.6351
0.4422,52.2858,52.2879,52.5295,53.9072
0.4424,43.3548,43.3569,43.5978,44.9729
0.4426,34.2526,34.2547,34.4949,35.8675
0.4428,25.0153,25.0174,25.2569,26.627
0.443,15.6793,15.6814,15.9202,17.2877
0.4432,6.2813,6.2834,6.5216,7.8866
0.4434,-3.1414,-3.1393,-2.9018,-1.5393
0.4436,-12.5517,-12.5496,-12.3128,-10.9528
0.4438,-21.9125,-21.9104,-21.6743,-20.3168
0.444,-31.1868,-31.1847,-30.9493,-29.5943
0.4442,-40.338,-40.3359,-40.1011,-38.7487
0.4444,-49.33,-49.328,-49.0938,-47.7439
0.4446,-58.1273,-58.1253,-57.8919,-56.5444
0.4448,-66.6953,-66.6933,-66.4605,-65.1155
0.445,-75.0,-74.998,-74.7659,-73.4234
0.4452,-83.0087,-83.0068,-82.7753,-81.4353
0.4454,-90.6899,-90.6879,-90.4571,-89.1196
0.4456,-98.0131,-98.0111,-97.781,-96.4459
0.4458,-104.9495,-104.9476,-104.718,-103.3855
0.446,-111.4717,-111.4698,-111.2409,-109.9108
0.4462,-117.554,-117.5521,-117.3239,-115.9962
0.4464,-123.1724,-123.1705,-122.9429,-121.6177
0.4466,-128.3046,-128.3027,-128.0758,-126.7531
0.4468,-132.9305,-132.9286,-132.7023,-131.3821
0.447,-137.0318,-137.0299,-136.8043,-135.4864
0.4472,-140.5923,-140.5904,-140.3654,-139.05
0.4474,-143.5979,-143.5961,-143.3717,-142.0587
0.4476,-146.0368,-146.035,-145.8112,-144.5007
0.4478,-147.8994,-147.8976,-147.6745,-146.3663
0.448,-149.1783,-149.1764,-148.954,-147.6483
0.4482,-149.8684,-149.8666,-149.6448,-148.3415
0.4484,-149.9671,-149.9653,-149.7441,-148.4432
0.4486,-149.4739,-149.4721,-149.2515,-147.9531
0.4488,-148.3908,-148.389,-148.1691,-146.873
0.449,-146.7221,-146.7203,-146.501,-145.2074
0.4492,-144.4744,-144.4726,-144.2539,-142.9626
0.4494,-141.6565,-141.6547,-141.4366,-140.1477
0.4496,-138.2795,-138.2777,-138.0602,-136.7737
0.4498,-134.3568,-134.355,-134.1381,-132.854
0.45,-129.9038,-129.9021,-129.6858,-128.4041
0.4502,-124.9382,-124.9364,-124.7208,-123.4415
0.4504,-119.4795,-119.4777,-119.2627,-117.9858
0.4506,-113.5493,-113.5475,-113.3331,-112.0585
0.4508,-107.1709,-107.1692,-106.9554,-105.6831
0.451,-100.3696,-100.3679,-100.1547,-98.8848
0.4512,-93.1722,-93.1705,-92.9579,-91.6903
0.4514,-85.607,-85.6053,-85.3934,-84.1282
0.4516,-77.7041,-77.7024,-77.491,-76.2281
0.4518,-69.4944,-69.4927,-69.2819,-68.0214
0.452,-61.0105,-61.0088,-60.7986,-59.5405
0.4522,-52.2858,-52.2841,-52.0746,-50.8187
0.4524,-43.3548,-43.3531,-43.1441,-41.8906
0.4526,-34.2526,-34.251,-34.0426,-32.7914
0.4528,-25.0153,-25.0137,-24.8059,-23.557
0.453,-15.6793,-15.6776,-15.4704,-14.2239
0.4532,-6.2813,-6.2797,-6.0731,-4.8289
0.4534,3.1414,3.143,3.349,4.5909
0.4536,12.5517,12.5533,12.7587,13.9984
0.4538,21.9125,21.9141,22.1189,23.3562
0.454,31.1868,31.1883,31.3926,32.6277
0.4542,40.338,40.3396,40.5433,41.776
0.4544,49.33,49.3316,49.5347,50.7652
0.4546,58.1273,58.1289,58.3315,59.5596
0.4548,66.6953,66.6968,66.8988,68.1247
0.455,75.0,75.0015,75.203,76.4266
0.4552,83.0087,83.0103,83.2111,84.4325
0.4554,90.6899,90.6914,90.8917,92.1107
0.4556,98.0131,98.0146,98.2143,99.4311
0.4558,104.9495,104.951,105.1502,106.3647
0.456,111.4717,111.4732,111.6718,112.8841
0.4562,117.554,117.5555,117.7535,118.9636
0.4564,123.1724,123.1739,123.3713,124.5791
0.4566,128.3046,128.3061,128.503,129.7086
0.4568,132.9305,132.932,133.1283,134.3317
0.457,137.0318,137.0333,137.2291,138.4301
0.4572,140.5923,140.5938,140.789,141.9878
0.4574,143.5979,143.5994,143.794,144.9907
0.4576,146.0368,146.0383,146.2324,147.4268
0.4578,147.8994,147.9009,148.0944,149.2866
0.458,149.1783,149.1797,149.3727,150.5627
0.4582,149.8684,149.8699,150.0623,151.2501
0.4584,149.9671,149.9685,150.1604,151.346
0.4586,149.4739,149.4753,149.6667,150.8501
0.4588,148.3908,148.3923,148.5831,149.7642
0.459,146.7221,146.7235,146.9138,148.0928
0.4592,144.4744,144.4758,144.6655,145.8423
0.4594,141.6565,141.6578,141.8471,143.0216
0.4596,138.2795,138.2809,138.4695,139.6419
0.4598,134.3568,134.3581,134.5463,135.7165
0.46,129.9038,129.9052,130.0928,131.2608
0.4602,124.9382,124.9395,125.1266,126.2925
0.4604,119.4795,119.4808,119.6674,120.8311
0.4606,113.5493,113.5506,113.7366,114.8981
0.4608,107.1709,107.1722,107.3577,108.5171
0.461,100.3696,100.3709,100.5559,101.7131
0.4612,93.1722,93.1735,93.3579,94.513
0.4614,85.607,85.6084,85.7923,86.9452
0.4616,77.7041,77.7054,77.8888,79.0395
0.4618,69.4944,69.4957,69.6786,70.8272
0.462,61.0105,61.0118,61.1941,62.3406
0.4622,52.2858,52.2871,52.4689,53.6133
0.4624,43.3548,43.3561,43.5374,44.6796
0.4626,34.2526,34.2539,34.4347,35.5748
0.4628,25.0153,25.0166,25.1969,26.3348
0.463,15.6793,15.6805,15.8603,16.9962
0.4632,6.2813,6.2826,6.4619,7.5956
0.4634,-3.1414,-3.1401,-2.9613,-1.8297
0.4636,-12.5517,-12.5504,-12.3722,-11.2427
0.4638,-21.9125,-21.9112,-21.7335,-20.6061
0.464,-31.1868,-31.1855,-31.0083,-29.883
0.4642,-40.338,-40.3367,-40.16,-39.0368
0.4644,-49.33,-49.3288,-49.1525,-48.0314
0.4646,-58.1273,-58.1261,-57.9504,-56.8313
0.4648,-66.6953,-66.6941,-66.5188,-65.4019
0.465,-75.0,-74.9988,-74.8241,-73.7092
0.4652,-83.0087,-83.0075,-82.8333,-81.7205
0.4654,-90.6899,-90.6887,-90.5149,-89.4042
0.4656,-98.0131,-98.0119,-97.8386,-96.73
0.4658,-104.9495,-104.9483,-104.7756,-103.669
0.466,-111.4717,-111.4705,-111.2983,-110.1938
0.4662,-117.554,-117.5528,-117.3811,-116.2786
0.4664,-123.1724,-123.1712,-122.9999,-121.8995
0.4666,-128.3046,-128.3035,-128.1327,-127.0343
0.4668,-132.9305,-132.9294,-132.7591,-131.6627
0.467,-137.0318,-137.0307,-136.8608,-135.7666
0.4672,-140.5923,-140.5912,-140.4218,-139.3296
0.4674,-143.5979,-143.5968,-143.4279,-142.3377
0.4676,-146.0368,-146.0357,-145.8673,-144.7791
0.4678,-147.8994,-147.8983,-147.7304,-146.6442
0.468,-149.1783,-149.1772,-149.0097,-147.9256
0.4682,-149.8684,-149.8673,-149.7003,-148.6183
0.4684,-149.9671,-149.966,-149.7995,-148.7194
0.4686,-149.4739,-149.4728,-149.3068,-148.2288
0.4688,-148.3908,-148.3898,-148.2242,-147.1482
0.469,-146.7221,-146.721,-146.556,-145.4819
0.4692,-144.4744,-144.4733,-144.3087,-143.2367
0.4694,-141.6565,-141.6554,-141.4912,-140.4212
0.4696,-138.2795,-138.2784,-138.1147,-137.0467
0.4698,-134.3568,-134.3557,-134.1925,-133.1264
0.47,-129.9038,-129.9027,-129.74,-128.6759
0.4702,-124.9382,-124.9371,-124.7748,-123.7128
0.4704,-119.4795,-119.4784,-119.3166,-118.2565
0.4706,-113.5493,-113.5482,-113.3868,-112.3287
0.4708,-107.1709,-107.1699,-107.0089,-105.9528
0.471,-100.3696,-100.3686,-100.2081,-99.1539
0.4712,-93.1722,-93.1711,-93.0111,-91.959
0.4714,-85.607,-85.606,-85.4465,-84.3962
0.4716,-77.7041,-77.703,-77.5439,-76.4957
0.4718,-69.4944,-69.4934,-69.3347,-68.2884
0.472,-61.0105,-61.0095,-60.8513,-59.8069
0.4722,-52.2858,-52.2848,-52.1271,-51.0847
0.4724,-43.3548,-43.3538,-43.1965,-42.156
0.4726,-34.2526,-34.2516,-34.0948,-33.0563
0.4728,-25.0153,-25.0143,-24.8579,-23.8214
0.473,-15.6793,-15.6783,-15.5223,-14.4877
0.4732,-6.2813,-6.2804,-6.1249,-5.0922
0.4734,3.1414,3.1423,3.2974,4.3282
0.4736,12.5517,12.5526,12.7073,13.7361
0.4738,21.9125,21.9134,22.0676,23.0945
0.474,31.1868,31.1877,31.3415,32.3665
0.4742,40.338,40.3389,40.4922,41.5153
0.4744,49.33,49.331,49.4838,50.505
0.4746,58.1273,58.1283,58.2807,59.3
0.4748,66.6953,66.6962,66.8482,67.8656
0.475,75.0,75.0009,75.1525,76.168
0.4752,83.0087,83.0097,83.1608,84.1744
0.4754,90.6899,90.6908,90.8415,91.8532
0.4756,98.0131,98.014,98.1643,99.1741
0.4758,104.9495,104.9504,105.1003,106.1082
0.476,111.4717,111.4726,111.6221,112.6281
0.4762,117.554,117.5549,117.7039,118.7081
0.4764,123.1724,123.1733,123.3219,124.3241
0.4766,128.3046,128.3055,128.4537,129.4541
0.4768,132.9305,132.9314,133.0792,134.0777
0.477,137.0318,137.0327,137.18,138.1767
0.4772,140.5923,140.5932,140.7401,141.7349
0.4774,143.5979,143.5988,143.7453,144.7382
0.4776,146.0368,146.0377,146.1838,147.1748
0.4778,147.8994,147.9003,148.0459,149.0351
0.478,149.1783,149.1792,149.3244,150.3117
0.4782,149.8684,149.8693,150.0141,150.9996
0.4784,149.9671,149.968,150.1124,151.096
0.4786,149.4739,149.4748,149.6188,150.6006
0.4788,148.3908,148.3917,148.5353,149.5153
0.479,146.7221,146.723,146.8662,147.8443
0.4792,144.4744,144.4752,144.618,145.5943
0.4794,141.6565,141.6573,141.7997,142.7742
0.4796,138.2795,138.2803,138.4223,139.3949
0.4798,134.3568,134.3576,134.4992,135.47
0.48,129.9038,129.9046,130.0458,131.0148
0.4802,124.9382,124.939,125.0798,126.047
0.4804,119.4795,119.4803,119.6207,120.5861
0.4806,113.5493,113.5501,113.6901,114.6536
0.4808,107.1709,107.1717,107.3113,108.2731
0.481,100.3696,100.3704,100.5096,101.4696
0.4812,93.1722,93.173,93.3118,94.2699
0.4814,85.607,85.6078,85.7462,86.7026
0.4816,77.7041,77.7048,77.8429,78.7974
0.4818,69.4944,69.4952,69.6328,70.5856
0.482,61.0105,61.0113,61.1485,62.0995
0.4822,52.2858,52.2866,52.4234,53.3726
0.4824,43.3548,43.3556,43.492,44.4394
0.4826,34.2526,34.2534,34.3895,35.3351
0.4828,25.0153,25.0161,25.1518,26.0957
0.483,15.6793,15.68,15.8153,16.7574
0.4832,6.2813,6.2821,6.417,7.3574
0.4834,-3.1414,-3.1406,-3.0061,-2.0675
0.4836,-12.5517,-12.5509,-12.4168,-11.4799
0.4838,-21.9125,-21.9117,-21.7779,-20.8429
0.484,-31.1868,-31.186,-31.0526,-30.1193
0.4842,-40.338,-40.3372,-40.2042,-39.2727
0.4844,-49.33,-49.3293,-49.1966,-48.2668
0.4846,-58.1273,-58.1266,-57.9944,-57.0663
0.4848,-66.6953,-66.6945,-66.5627,-65.6363
0.485,-75.0,-74.9993,-74.8678,-73.9432
0.4852,-83.0087,-83.008,-82.8769,-81.954
0.4854,-90.6899,-90.6891,-90.5584,-89.6373
0.4856,-98.0131,-98.0124,-97.882,-96.9626
0.4858,-104.9495,-104.9488,-104.8188,-103.9011
0.486,-111.4717,-111.471,-111.3414,-110.4254
0.4862,-117.554,-117.5533,-117.424,-116.5098
0.4864,-123.1724,-123.1717,-123.0428,-122.1302
0.4866,-128.3046,-128.3039,-128.1754,-127.2646
0.4868,-132.9305,-132.9298,-132.8017,-131.8926
0.487,-137.0318,-137.0311,-136.9033,-135.9959
0.4872,-140.5923,-140.5916,-140.4642,-139.5585
0.4874,-143.5979,-143.5972,-143.4702,-142.5662
0.4876,-146.0368,-146.0361,-145.9094,-145.0071
0.4878,-147.8994,-147.8987,-147.7724,-146.8718
0.488,-149.1783,-149.1776,-149.0516,-148.1527
0.4882,-149.8684,-149.8677,-149.7421,-148.8449
0.4884,-149.9671,-149.9664,-149.8412,-148.9456
0.4886,-149.4739,-149.4733,-149.3483,-148.4545
0.4888,-148.3908,-148.3902,-148.2656,-147.3734
0.489,-146.7221,-146.7215,-146.5973,-145.7067
0.4892,-144.4744,-144.4737,-144.3499,-143.461
0.4894,-141.6565,-141.6558,-141.5323,-140.6451
0.4896,-138.2795,-138.2788,-138.1557,-137.2702
0.4898,-134.3568,-134.3561,-134.2333,-133.3495
0.49,-129.9038,-129.9032,-129.7807,-128.8985
0.4902,-124.9382,-124.9375,-124.8154,-123.9349
0.4904,-119.4795,-119.4788,-119.3571,-118.4782
0.4906,-113.5493,-113.5486,-113.4272,-112.55
0.4908,-107.1709,-107.1703,-107.0492,-106.1736
0.491,-100.3696,-100.369,-100.2482,-99.3743
0.4912,-93.1722,-93.1715,-93.0512,-92.1789
0.4914,-85.607,-85.6064,-85.4864,-84.6157
0.4916,-77.7041,-77.7034,-77.5837,-76.7147
0.4918,-69.4944,-69.4938,-69.3744,-68.507
0.492,-61.0105,-61.0099,-60.8909,-60.0251
0.4922,-52.2858,-52.2852,-52.1665,-51.3024
0.4924,-43.3548,-43.3542,-43.2358,-42.3733
0.4926,-34.2526,-34.252,-34.134,-33.2731
0.4928,-25.0153,-25.0147,-24.897,-24.0378
0.493,-15.6793,-15.6787,-15.5613,-14.7037
0.4932,-6.2813,-6.2808,-6.1637,-5.3077
0.4934,3.1414,3.142,3.2586,4.113
0.4936,12.5517,12.5523,12.6686,13.5214
0.4938,21.9125,21.913,22.0291,22.8803
0.494,31.1868,31.1873,31.303,32.1526
0.4942,40.338,40.3386,40.4539,41.3019
0.4944,49.33,49.3306,49.4456,50.292
0.4946,58.1273,58.1279,58.2426,59.0874
0.4948,66.6953,66.6958,66.8102,67.6535
0.495,75.0,75.0006,75.1146,75.9563
0.4952,83.0087,83.0093,83.123,83.9631
0.4954,90.6899,90.6904,90.8038,91.6423
0.4956,98.0131,98.0137,98.1267,98.9636
0.4958,104.9495,104.9501,105.0628,105.8981
0.496,111.4717,111.4723,111.5847,112.4185
0.4962,117.554,117.5546,117.6667,118.4989
0.4964,123.1724,123.1729,123.2847,124.1153
0.4966,128.3046,128.3052,128.4167,129.2457
0.4968,132.9305,132.9311,133.0422,133.8697
0.497,137.0318,137.0324,137.1432,137.9691
0.4972,140.5923,140.5928,140.7034,141.5278
0.4974,143.5979,143.5985,143.7087,144.5315
0.4976,146.0368,146.0374,146.1473,146.9686
0.4978,147.8994,147.8999,148.0095,148.8293
0.498,149.1783,149.1788,149.2881,150.1063
0.4982,149.8684,149.869,149.9779,150.7946
0.4984,149.9671,149.9676,150.0763,150.8914
0.4986,149.4739,149.4744,149.5828,150.3964
0.4988,148.3908,148.3914,148.4994,149.3115
0.499,146.7221,146.7227,146.8304,147.6409
0.4992,144.4744,144.4749,144.5823,145.3913
0.4994,141.6565,141.657,141.7641,142.5716
0.4996,138.2795,138.28,138.3868,139.1927
0.4998,134.3568,134.3573,134.4638,135.2682
0.5,129.9038,129.9043,130.0105,130.8134
0.5002,124.9382,124.9387,125.0446,125.846
0.5004,119.4795,119.48,119.5856,120.3855
0.5006,113.5493,113.5498,113.6551,114.4534
0.5008,107.1709,107.1714,107.2764,108.0733
0.501,100.3696,100.3701,100.4748,101.2702
0.5012,93.1722,93.1727,93.2771,94.0709
0.5014,85.607,85.6075,85.7116,86.504
0.5016,77.7041,77.7045,77.8084,78.5992
0.5018,69.4944,69.4949,69.5984,70.3878
0.502,61.0105,61.011,61.1142,61.9021
0.5022,52.2858,52.2863,52.3892,53.1756
0.5024,43.3548,43.3552,43.4579,44.2428
0.5026,34.2526,34.2531,34.3555,35.1389
0.5028,25.0153,25.0158,25.1178,25.8998
0.503,15.6793,15.6797,15.7815,16.562
0.5032,6.2813,6.2818,6.3833,7.1623
0.5034,-3.1414,-3.1409,-3.0397,-2.2621
0.5036,-12.5517,-12.5512,-12.4503,-11.6742
0.5038,-21.9125,-21.912,-21.8114,-21.0367
0.504,-31.1868,-31.1863,-31.086,-30.3128
0.5042,-40.338,-40.3375,-40.2375,-39.4658
0.5044,-49.33,-49.3295,-49.2298,-48.4595
0.5046,-58.1273,-58.1269,-58.0274,-57.2586
0.5048,-66.6953,-66.6948,-66.5956,-65.8283
0.505,-75.0,-74.9996,-74.9006,-74.1347
0.5052,-83.0087,-83.0083,-82.9097,-82.1452
0.5054,-90.6899,-90.6894,-90.5911,-89.8281
0.5056,-98.0131,-98.0127,-97.9146,-97.153
0.5058,-104.9495,-104.9491,-104.8513,-104.0911
0.506,-111.4717,-111.4713,-111.3738,-110.6151
0.5062,-117.554,-117.5536,-117.4563,-116.6991
0.5064,-123.1724,-123.172,-123.075,-122.3192
0.5066,-128.3046,-128.3042,-128.2075,-127.4531
0.5068,-132.9305,-132.9301,-132.8337,-132.0807
0.507,-137.0318,-137.0314,-136.9353,-136.1837
0.5072,-140.5923,-140.5919,-140.496,-139.7459
0.5074,-143.5979,-143.5975,-143.5019,-142.7532
0.5076,-146.0368,-146.0364,-145.9411,-145.1938
0.5078,-147.8994,-147.899,-147.8039,-147.058
0.508,-149.1783,-149.1779,-149.0831,-148.3386
0.5082,-149.8684,-149.868,-149.7735,-149.0304
0.5084,-149.9671,-149.9667,-149.8725,-149.1308
0.5086,-149.4739,-149.4735,-149.3796,-148.6393
0.5088,-148.3908,-148.3904,-148.2967,-147.5579
0.509,-146.7221,-146.7217,-146.6283,-145.8908
0.5092,-144.4744,-144.474,-144.3808,-143.6447
0.5094,-141.6565,-141.6561,-141.5631,-140.8284
0.5096,-138.2795,-138.2791,-138.1864,-137.4531
0.5098,-134.3568,-134.3564,-134.264,-133.5321
0.51,-129.9038,-129.9034,-129.8113,-129.0807
0.5102,-124.9382,-124.9378,-124.8459,-124.1168
0.5104,-119.4795,-119.4791,-119.3875,-118.6597
0.5106,-113.5493,-113.5489,-113.4575,-112.7311
0.5108,-107.1709,-107.1705,-107.0794,-106.3544
0.511,-100.3696,-100.3692,-100.2784,-99.5547
0.5112,-93.1722,-93.1718,-93.0812,-92.3589
0.5114,-85.607,-85.6067,-85.5164,-84.7954
0.5116,-77.7041,-77.7037,-77.6136,-76.8941
0.5118,-69.4944,-69.494,-69.4042,-68.686
0.512,-61.0105,-61.0101,-60.9206,-60.2037
0.5122,-52.2858,-52.2854,-52.1962,-51.4807
0.5124,-43.3548,-43.3544,-43.2654,-42.5512
0.5126,-34.2526,-34.2523,-34.1635,-33.4507
0.5128,-25.0153,-25.0149,-24.9264,-24.215
0.513,-15.6793,-15.6789,-15.5906,-14.8805
0.5132,-6.2813,-6.281,-6.193,-5.4842
0.5134,3.1414,3.1417,3.2295,3.9369
0.5136,12.5517,12.552,12.6395,13.3456
0.5138,21.9125,21.9128,22.0001,22.7048
0.514,31.1868,31.1871,31.2741,31.9775
0.5142,40.338,40.3383,40.4251,41.1272
0.5144,49.33,49.3303,49.4169,50.1176
0.5146,58.1273,58.1277,58.214,58.9134
0.5148,66.6953,66.6956,66.7817,67.4798
0.515,75.0,75.0003,75.0861,75.7829
0.5152,83.0087,83.0091,83.0946,83.7901
0.5154,90.6899,90.6902,90.7755,91.4697
0.5156,98.0131,98.0134,98.0985,98.7913
0.5158,104.9495,104.9498,105.0347,105.7262
0.516,111.4717,111.4721,111.5566,112.2469
0.5162,117.554,117.5544,117.6387,118.3276
0.5164,123.1724,123.1727,123.2568,123.9444
0.5166,128.3046,128.305,128.3888,129.0751
0.5168,132.9305,132.9309,133.0145,133.6995
0.517,137.0318,137.0321,137.1155,137.7992
0.5172,140.5923,140.5926,140.6758,141.3582
0.5174,143.5979,143.5983,143.6812,144.3623
0.5176,146.0368,146.0372,146.1198,146.7997
0.5178,147.8994,147.8997,147.9822,148.6607
0.518,149.1783,149.1786,149.2608,149.9381
0.5182,149.8684,149.8687,149.9507,150.6267
0.5184,149.9671,149.9674,150.0492,150.7239
0.5186,149.4739,149.4742,149.5557,150.2292
0.5188,148.3908,148.3912,148.4724,149.1446
0.519,146.7221,146.7225,146.8035,147.4744
0.5192,144.4744,144.4747,144.5555,145.2251
0.5194,141.6565,141.6568,141.7373,142.4057
0.5196,138.2795,138.2798,138.3601,139.0272
0.5198,134.3568,134.3571,134.4372,135.103
0.52,129.9038,129.9041,129.984,130.6485
0.5202,124.9382,124.9385,125.0182,125.6814
0.5204,119.4795,119.4798,119.5592,120.2213
0.5206,113.5493,113.5496,113.6288,114.2895
0.5208,107.1709,107.1712,107.2502,107.9097
0.521,100.3696,100.3699,100.4486,101.1069
0.5212,93.1722,93.1725,93.251,93.908
0.5214,85.607,85.6073,85.6856,86.3414
0.5216,77.7041,77.7043,77.7824,78.437
0.5218,69.4944,69.4947,69.5726,70.2259
0.522,61.0105,61.0108,61.0884,61.7405
0.5222,52.2858,52.2861,52.3635,53.0143
0.5224,43.3548,43.3551,43.4323,44.0818
0.5226,34.2526,34.2529,34.3299,34.9783
0.5228,25.0153,25.0156,25.0924,25.7395
0.523,15.6793,15.6796,15.7561,16.402
0.5232,6.2813,6.2816,6.358,7.0026
0.5234,-3.1414,-3.1411,-3.065,-2.4215
0.5236,-12.5517,-12.5514,-12.4755,-11.8333
0.5238,-21.9125,-21.9122,-21.8365,-21.1955
0.524,-31.1868,-31.1865,-31.111,-30.4712
0.5242,-40.338,-40.3377,-40.2624,-39.6239
0.5244,-49.33,-49.3297,-49.2547,-48.6173
0.5246,-58.1273,-58.1271,-58.0522,-57.4161
0.5248,-66.6953,-66.695,-66.6204,-65.9854
0.525,-75.0,-74.9997,-74.9253,-74.2916
0.5252,-83.0087,-83.0085,-82.9343,-82.3017
0.5254,-90.6899,-90.6896,-90.6156,-89.9843
0.5256,-98.0131,-98.0128,-97.9391,-97.3089
0.5258,-104.9495,-104.9492,-104.8757,-104.2467
0.526,-111.4717,-111.4715,-111.3981,-110.7704
0.5262,-117.554,-117.5538,-117.4806,-116.8541
0.5264,-123.1724,-123.1721,-123.0992,-122.4738
0.5266,-128.3046,-128.3044,-128.2317,-127.6075
0.5268,-132.9305,-132.9303,-132.8578,-132.2348
0.527,-137.0318,-137.0316,-136.9593,-136.3374
0.5272,-140.5923,-140.592,-140.5199,-139.8993
0.5274,-143.5979,-143.5977,-143.5258,-142.9063
0.5276,-146.0368,-146.0366,-145.9649,-145.3466
0.5278,-147.8994,-147.8992,-147.8277,-147.2106
0.528,-149.1783,-149.178,-149.1068,-148.4908
0.5282,-149.8684,-149.8682,-149.7971,-149.1823
0.5284,-149.9671,-149.9669,-149.896,-149.2824
0.5286,-149.4739,-149.4737,-149.403,-148.7906
0.5288,-148.3908,-148.3906,-148.3201,-147.7088
0.529,-146.7221,-146.7219,-146.6516,-146.0415
0.5292,-144.4744,-144.4741,-144.4041,-143.7951
0.5294,-141.6565,-141.6562,-141.5863,-140.9785
0.5296,-138.2795,-138.2792,-138.2096,-137.6029
0.5298,-134.3568,-134.3565,-134.287,-133.6815
